,publisher_id,publisher_name,publication_date,book_id
4694,358,Julia Macrae,1987-03-26,10222
4695,358,Julia Macrae,1983-09-29,10223
4696,359,Julie Andrews Collection,2006-12-12,2789
4697,360,Jump At The Sun,2002-12-23,4872
4698,360,Jump At The Sun,1999-09-15,5158
4699,361,K.G. Saur,1998-07-15,7148
4700,362,Kabel Gmbh Ernst,2002-08-01,4156
4701,363,Kaplan,2005-08-02,3372
4702,363,Kaplan,2006-11-01,4794
4703,363,Kaplan,2005-10-01,6530
4704,363,Kaplan,2006-10-30,9052
4705,364,Kensington,1999-06-01,6803
4706,364,Kensington,2005-06-07,9911
4707,364,Kensington,2000-06-16,6802
4708,364,Kensington,1998-01-01,8972
4709,364,Kensington,2006-01-31,9405
4710,364,Kensington,2003-02-01,8670
4711,364,Kensington,2006-09-01,8669
4712,364,Kensington,2004-02-01,8666
4713,364,Kensington,2002-02-02,8665
4714,364,Kensington,2006-02-01,8664
4715,364,Kensington,2004-07-01,8593
4716,364,Kensington,2006-04-01,8245
4717,364,Kensington,2001-05-01,7308
4718,364,Kensington,2000-05-01,6805
4719,364,Kensington,2000-01-01,8968
4720,365,Kiepenheuer & Witsch,2003-02-20,10647
4721,365,Kiepenheuer & Witsch,2002-08-01,1317
4722,365,Kiepenheuer & Witsch,2003-02-20,4098
4723,366,Kindle,2018-12-12,4084
4724,367,Kingfisher,2000-09-15,8540
4725,367,Kingfisher,1999-09-01,3877
4726,367,Kingfisher,2003-04-25,1210
4727,367,Kingfisher,2006-09-15,1193
4728,367,Kingfisher,2001-09-15,140
4729,367,Kingfisher,2002-11-15,60
4730,368,Kiwi,2010-02-22,6903
4731,369,Klincksieck,1998-11-01,2385
4732,370,Knopf Publishing Group,2006-08-01,2403
4733,370,Knopf Publishing Group,2007-05-08,4932
4734,370,Knopf Publishing Group,2006-04-04,1458
4735,370,Knopf Publishing Group,2006-04-04,786
4736,370,Knopf Publishing Group,2005-10-04,183
4737,370,Knopf Publishing Group,2004-06-22,5164
4738,370,Knopf Publishing Group,1992-10-27,5423
4739,370,Knopf Publishing Group,2004-11-23,6120
4740,370,Knopf Publishing Group,2007-04-10,6121
4741,370,Knopf Publishing Group,2007-03-06,8867
4742,370,Knopf Publishing Group,1999-02-01,4090
4743,370,Knopf Publishing Group,1999-03-08,10747
4744,370,Knopf Publishing Group,2005-01-26,11047
4745,370,Knopf Publishing Group,2007-04-24,7727
4746,370,Knopf Publishing Group,2007-04-24,4233
4747,371,Knowledge Products,2006-04-01,7965
4748,372,Kodansha,2002-03-01,11041
4749,372,Kodansha,2004-08-20,9565
4750,372,Kodansha,1992-04-01,8900
4751,372,Kodansha,2002-03-01,6849
4752,372,Kodansha,2002-08-09,4027
4753,372,Kodansha,2001-10-26,1964
4754,372,Kodansha,1991-09-01,11044
4755,372,Kodansha,2004-02-06,3949
4756,373,Konemann,1999-05-09,5037
4757,374,Kregel Academic & Professional,2004-04-07,7711
4758,375,Kuperard,2000-01-30,9387
4759,376,L'Ecole Des Loisirs,1997-04-01,7739
4760,377,La Factoría De Ideas,2006-05-01,6033
4761,378,Laffont,2002-10-21,5431
4762,379,Lama Foundation,1971-10-12,7612
4763,380,Larousse,2006-06-01,10938
4764,381,Larousse Kingfisher Chambers,2007-05-01,6529
4765,382,Laurel,1977-11-15,9697
4766,382,Laurel,1954-08-01,4500
4767,383,Lawbook Exchange,2010-02-01,2482
4768,384,Le Livre De Poche,2001-06-20,8610
4769,384,Le Livre De Poche,1975-10-31,1738
4770,384,Le Livre De Poche,2002-04-30,4445
4771,384,Le Livre De Poche,2002-04-10,5835
4772,384,Le Livre De Poche,1992-06-01,5836
4773,384,Le Livre De Poche,1983-11-02,6150
4774,384,Le Livre De Poche,1991-01-01,6606
4775,384,Le Livre De Poche,1998-09-23,7552
4776,385,Lectorum,2002-08-01,5289
4777,386,Leisure,2002-02-03,9825
4778,387,Lgf,2001-06-13,2871
4779,388,Libraries Unlimited,2006-12-01,574
4780,389,Library Of America,2006-04-06,2971
4781,389,Library Of America,2010-01-22,9210
4782,389,Library Of America,2000-07-04,1609
4783,389,Library Of America,1994-09-01,1529
4784,389,Library Of America,1999-09-02,9073
4785,389,Library Of America,2001-12-15,8583
4786,389,Library Of America,1996-10-01,8478
4787,389,Library Of America,1991-04-28,8476
4788,389,Library Of America,2001-01-29,1519
4789,389,Library Of America,1982-03-15,8391
4790,389,Library Of America,1995-06-01,8288
4791,389,Library Of America,2002-03-04,8140
4792,389,Library Of America,1996-10-01,1377
4793,389,Library Of America,1996-09-01,1371
4794,389,Library Of America,1994-08-01,8135
4795,389,Library Of America,1995-10-15,1368
4796,389,Library Of America,1986-12-01,8108
4797,389,Library Of America,2000-04-01,7971
4798,389,Library Of America,1996-09-01,1335
4799,389,Library Of America,2001-09-10,7775
4800,389,Library Of America,2005-02-03,9257
4801,389,Library Of America,2006-08-18,7709
4802,389,Library Of America,2007-02-28,9287
4803,389,Library Of America,2002-09-25,9484
4804,389,Library Of America,2007-03-05,2680
4805,389,Library Of America,1998-06-01,2558
4806,389,Library Of America,1996-04-20,2515
4807,389,Library Of America,1997-11-21,2298
4808,389,Library Of America,1996-10-01,2271
4809,389,Library Of America,1996-10-01,2183
4810,389,Library Of America,1994-10-01,2973
4811,389,Library Of America,2003-11-10,10588
4812,389,Library Of America,2000-09-15,10456
4813,389,Library Of America,1991-07-01,1979
4814,389,Library Of America,1994-02-01,9294
4815,389,Library Of America,2000-04-15,1683
4816,389,Library Of America,2007-03-22,10336
4817,389,Library Of America,2004-02-20,10262
4818,389,Library Of America,1972-06-01,10127
4819,389,Library Of America,2000-06-01,1647
4820,389,Library Of America,2002-12-02,9997
4821,389,Library Of America,2002-07-26,9726
4822,389,Library Of America,2006-02-02,9716
4823,389,Library Of America,2000-09-27,9706
4824,389,Library Of America,1985-07-01,9599
4825,389,Library Of America,1980-09-01,9571
4826,389,Library Of America,2006-11-01,1670
4827,389,Library Of America,1988-10-01,3412
4828,389,Library Of America,1999-02-01,6481
4829,389,Library Of America,1992-06-01,7511
4830,389,Library Of America,2001-05-22,4880
4831,389,Library Of America,1998-02-01,4766
4832,389,Library Of America,2001-04-23,4697
4833,389,Library Of America,2002-09-30,4463
4834,389,Library Of America,1994-06-30,4379
4835,389,Library Of America,1983-01-01,4369
4836,389,Library Of America,1991-10-01,4349
4837,389,Library Of America,2003-03-03,4203
4838,389,Library Of America,1985-07-01,4096
4839,389,Library Of America,2007-05-10,3992
4840,389,Library Of America,1983-10-03,3987
4841,389,Library Of America,1986-06-30,5057
4842,389,Library Of America,1998-05-30,3914
4843,389,Library Of America,1998-06-01,3685
4844,389,Library Of America,1993-10-21,3454
4845,389,Library Of America,1998-08-01,3453
4846,389,Library Of America,2002-08-26,3093
4847,389,Library Of America,1988-10-01,3411
4848,389,Library Of America,2002-08-01,3396
4849,389,Library Of America,1995-10-01,3344
4850,389,Library Of America,1999-09-01,3309
4851,389,Library Of America,2002-08-26,3291
4852,389,Library Of America,2002-08-26,3288
4853,389,Library Of America,1997-09-01,3273
4854,389,Library Of America,2006-05-01,3848
4855,389,Library Of America,1993-05-01,5114
4856,389,Library Of America,1984-06-21,5199
4857,389,Library Of America,1992-10-15,5364
4858,389,Library Of America,1988-02-01,7510
4859,389,Library Of America,2003-03-17,7292
4860,389,Library Of America,1996-08-01,7277
4861,389,Library Of America,1983-05-15,7153
4862,389,Library Of America,1986-09-01,7146
4863,389,Library Of America,1995-02-01,7072
4864,389,Library Of America,2004-07-08,6837
4865,389,Library Of America,2004-07-08,6835
4866,389,Library Of America,1984-01-01,6829
4867,389,Library Of America,2005-05-04,6800
4868,389,Library Of America,1995-07-01,6788
4869,389,Library Of America,2006-02-24,6785
4870,389,Library Of America,1989-08-30,6668
4871,389,Library Of America,1988-01-01,6566
4872,389,Library Of America,1982-05-06,1106
4873,389,Library Of America,2002-03-04,6203
4874,389,Library Of America,1982-09-20,6196
4875,389,Library Of America,2005-10-04,5858
4876,389,Library Of America,2005-10-01,5811
4877,389,Library Of America,2005-01-13,5621
4878,389,Library Of America,1981-03-01,5615
4879,389,Library Of America,1984-12-01,5610
4880,389,Library Of America,1989-10-01,5598
4881,389,Library Of America,2005-10-18,5541
4882,389,Library Of America,1990-10-01,5365
4883,389,Library Of America,2003-06-01,7520
4884,389,Library Of America,1985-04-01,1104
4885,389,Library Of America,2011-10-21,3187
4886,389,Library Of America,1991-03-01,933
4887,389,Library Of America,1983-04-15,1103
4888,389,Library Of America,2002-07-05,231
4889,389,Library Of America,1997-11-01,476
4890,389,Library Of America,1998-01-01,480
4891,389,Library Of America,2001-03-01,485
4892,389,Library Of America,1998-01-29,499
4893,389,Library Of America,1998-01-15,543
4894,389,Library Of America,1978-01-15,544
4895,389,Library Of America,1979-11-15,551
4896,389,Library Of America,2005-02-17,596
4897,389,Library Of America,2007-01-11,3249
4898,389,Library Of America,1995-10-01,627
4899,389,Library Of America,2001-02-01,657
4900,389,Library Of America,1986-05-12,714
4901,389,Library Of America,2001-01-29,715
4902,389,Library Of America,1990-04-01,716
4903,389,Library Of America,1993-07-01,748
4904,389,Library Of America,2003-03-10,807
4905,389,Library Of America,2006-02-02,808
4906,389,Library Of America,1996-01-01,809
4907,389,Library Of America,2000-08-01,898
4908,389,Library Of America,1992-10-15,907
4909,389,Library Of America,1995-10-01,628
4910,390,Libros Para Ninos,2005-09-01,9330
4911,391,Limelight,2004-07-01,9058
4912,391,Limelight,2004-07-01,5817
4913,392,Limitless Corporation,2004-03-09,1926
4914,393,Lippincott Williams & Wilkins,1972-12-01,4923
4915,394,List Taschenbuch,2003-04-01,6063
4916,395,Little Brown & Company,2003-04-01,6583
4917,395,Little Brown & Company,2003-10-01,6437
4918,395,Little Brown & Company,1998-09-14,6242
4919,395,Little Brown & Company,2001-04-01,6206
4920,395,Little Brown & Company,2007-01-01,6100
4921,395,Little Brown & Company,2003-11-01,5738
4922,395,Little Brown & Company,2004-10-06,5893
4923,395,Little Brown & Company,2002-04-01,5891
4924,395,Little Brown & Company,2006-10-04,5890
4925,395,Little Brown & Company,2006-10-09,5755
4926,395,Little Brown & Company,1995-06-01,5590
4927,395,Little Brown & Company,2007-01-03,5741
4928,395,Little Brown & Company,2006-11-13,5739
4929,395,Little Brown & Company,2006-02-27,5737
4930,395,Little Brown & Company,1995-06-01,5589
4931,395,Little Brown & Company,2004-11-01,10366
4932,395,Little Brown & Company,2005-07-01,8205
4933,395,Little Brown & Company,2006-09-01,8617
4934,395,Little Brown & Company,2000-11-20,8734
4935,395,Little Brown & Company,2007-05-29,8738
4936,395,Little Brown & Company,2005-10-10,9132
4937,395,Little Brown & Company,2013-03-01,10001
4938,395,Little Brown & Company,1998-01-01,10095
4939,395,Little Brown & Company,2006-05-30,10099
4940,395,Little Brown & Company,1995-11-21,6787
4941,395,Little Brown & Company,2006-09-06,10341
4942,395,Little Brown & Company,1996-07-01,10430
4943,395,Little Brown & Company,2001-05-01,10525
4944,395,Little Brown & Company,1990-07-01,10834
4945,395,Little Brown & Company,1987-10-21,10956
4946,395,Little Brown & Company,2007-02-06,11010
4947,395,Little Brown & Company,2001-10-22,8453
4948,395,Little Brown & Company,2001-09-01,8378
4949,395,Little Brown & Company,1995-06-01,5588
4950,395,Little Brown & Company,1988-08-01,5527
4951,395,Little Brown & Company,1997-02-01,1819
4952,395,Little Brown & Company,1985-02-01,5525
4953,395,Little Brown & Company,2006-10-17,2653
4954,395,Little Brown & Company,2004-10-26,2679
4955,395,Little Brown & Company,2006-08-21,2792
4956,395,Little Brown & Company,2007-01-09,2796
4957,395,Little Brown & Company,2000-01-01,2923
4958,395,Little Brown & Company,2003-03-01,3053
4959,395,Little Brown & Company,2009-01-01,3281
4960,395,Little Brown & Company,2001-02-01,2580
4961,395,Little Brown & Company,2006-11-13,3625
4962,395,Little Brown & Company,2007-05-08,3627
4963,395,Little Brown & Company,2007-07-02,3628
4964,395,Little Brown & Company,2007-09-10,3629
4965,395,Little Brown & Company,2006-05-23,3633
4966,395,Little Brown & Company,1999-05-05,3649
4967,395,Little Brown & Company,2005-09-01,3845
4968,395,Little Brown & Company,2007-04-24,4184
4969,395,Little Brown & Company,2006-07-31,3626
4970,395,Little Brown & Company,2001-05-01,5526
4971,395,Little Brown & Company,2004-12-01,2477
4972,395,Little Brown & Company,2006-09-12,2445
4973,395,Little Brown & Company,2004-08-03,10
4974,395,Little Brown & Company,1994-06-01,111
4975,395,Little Brown & Company,2005-04-01,229
4976,395,Little Brown & Company,1993-06-01,347
4977,395,Little Brown & Company,2002-10-01,368
4978,395,Little Brown & Company,2006-08-08,516
4979,395,Little Brown & Company,2005-01-11,665
4980,395,Little Brown & Company,2003-09-01,2461
4981,395,Little Brown & Company,2007-01-08,1182
4982,395,Little Brown & Company,2001-07-01,1349
4983,395,Little Brown & Company,1998-10-29,1731
4984,395,Little Brown & Company,2006-11-01,5524
4985,395,Little Brown & Company,2005-12-13,1896
4986,395,Little Brown & Company,2002-06-10,2074
4987,395,Little Brown & Company,2003-08-05,2144
4988,395,Little Brown & Company,1997-09-06,2294
4989,395,Little Brown & Company,2001-01-30,1192
4990,395,Little Brown & Company,2004-09-13,3988
4991,395,Little Brown & Company,2006-10-09,8454
4992,395,Little Brown & Company,2003-11-03,8456
4993,395,Little Brown & Company,1987-09-01,5522
4994,395,Little Brown & Company,2007-06-01,4282
4995,395,Little Brown & Company,2002-05-06,4283
4996,395,Little Brown & Company,1988-10-28,5486
4997,395,Little Brown & Company,1983-05-30,5488
4998,395,Little Brown & Company,1986-02-01,5523
4999,396,Liveright Publishing Corp.,2007-08-17,7021
5000,396,Liveright Publishing Corp.,1996-08-17,7022
5001,397,Livre De Poche,1999-07-05,954
5002,397,Livre De Poche,2007-10-01,10178
5003,397,Livre De Poche,2003-04-23,10819
5004,398,London : Collins 2004.,2005-11-01,2170
5005,399,London : Faber 2002,2002-08-19,4284
5006,400,Lonely Planet,2004-09-01,264
5007,400,Lonely Planet,1996-12-31,10794
5008,400,Lonely Planet,2005-10-01,8074
5009,400,Lonely Planet,2007-03-01,10083
5010,400,Lonely Planet,2005-07-01,10390
5011,400,Lonely Planet,2006-08-01,4380
5012,400,Lonely Planet,2001-09-01,266
5013,401,Longman,2001-02-19,2401
5014,402,Longman Publishing Group,2004-08-27,8448
5015,402,Longman Publishing Group,2006-02-01,9665
5016,402,Longman Publishing Group,2005-04-01,4748
5017,402,Longman Publishing Group,2005-03-04,4747
5018,402,Longman Publishing Group,2005-07-29,527
5019,402,Longman Publishing Group,2005-03-11,526
5020,402,Longman Publishing Group,2005-05-26,4749
5021,403,Love Inspired,1998-04-24,9271
5022,404,Loveswept,1987-10-01,7948
5023,405,Lulu.Com,2005-12-22,4375
5024,405,Lulu.Com,2006-02-10,363
5025,406,Lww,1999-12-21,10150
5026,406,Lww,2002-12-16,9592
5027,407,Lübbe,2001-03-01,7586
5028,407,Lübbe,2003-04-01,11000
5029,407,Lübbe,1998-04-01,4660
5030,407,Lübbe,2001-08-01,4155
5031,407,Lübbe,2003-08-01,2084
5032,408,Macadam/Cage,2005-10-01,3953
5033,409,Macmillan,2006-09-01,1125
5034,409,Macmillan,2006-09-05,2230
5035,409,Macmillan,2006-11-03,1127
5036,409,Macmillan,2006-09-01,1452
5037,409,Macmillan,2003-10-10,1682
5038,409,Macmillan,2002-11-08,9468
5039,409,Macmillan,2005-08-01,5750
5040,409,Macmillan,1992-08-20,3494
5041,409,Macmillan,2016-02-16,10023
5042,409,Macmillan,2001-06-01,10025
5043,409,Macmillan,2004-07-01,10577
5044,409,Macmillan,2003-08-16,11016
5045,409,Macmillan,2002-08-01,8086
5046,409,Macmillan,1989-05-15,7616
5047,409,Macmillan,2005-08-01,7615
5048,409,Macmillan,1996-06-05,3236
5049,409,Macmillan,2006-11-14,6969
5050,409,Macmillan,1976-02-05,6337
5051,409,Macmillan,2005-11-19,6272
5052,409,Macmillan,2005-08-23,5850
5053,409,Macmillan,2002-09-06,9480
5054,409,Macmillan,2003-01-07,5749
5055,409,Macmillan,2004-04-01,5265
5056,409,Macmillan,2005-01-21,4398
5057,409,Macmillan,2006-08-08,6646
5058,409,Macmillan,2005-03-18,7217
5059,409,Macmillan,2005-10-14,3367
5060,410,Manesse,2001-03-01,5088
5061,411,Mariner Books,2006-09-08,4136
5062,411,Mariner Books,1988-03-15,7499
5063,411,Mariner Books,1991-10-31,7501
5064,411,Mariner Books,1990-11-30,7502
5065,411,Mariner Books,2001-09-04,7522
5066,411,Mariner Books,2002-11-14,7643
5067,411,Mariner Books,2004-04-01,8030
5068,411,Mariner Books,2004-04-05,7333
5069,411,Mariner Books,2000-04-05,8209
5070,411,Mariner Books,2003-10-10,8308
5071,411,Mariner Books,2005-08-08,8335
5072,411,Mariner Books,1997-11-14,8390
5073,411,Mariner Books,2004-09-01,8798
5074,411,Mariner Books,2006-05-01,8886
5075,411,Mariner Books,2000-09-12,9207
5076,411,Mariner Books,2000-05-19,9209
5077,411,Mariner Books,1977-04-06,8266
5078,411,Mariner Books,2006-02-10,7216
5079,411,Mariner Books,1999-10-18,7191
5080,411,Mariner Books,2006-09-01,1016
5081,411,Mariner Books,2005-05-12,6273
5082,411,Mariner Books,2001-11-20,6603
5083,411,Mariner Books,1986-05-09,6806
5084,411,Mariner Books,1991-09-17,6807
5085,411,Mariner Books,2000-05-25,1983
5086,411,Mariner Books,2006-10-11,6899
5087,411,Mariner Books,2004-05-06,6934
5088,411,Mariner Books,2000-09-08,9424
5089,411,Mariner Books,2001-10-17,6999
5090,411,Mariner Books,1963-09-25,4057
5091,411,Mariner Books,2006-04-01,7167
5092,411,Mariner Books,2004-10-04,7173
5093,411,Mariner Books,2000-05-25,1981
5094,411,Mariner Books,2006-06-07,1418
5095,411,Mariner Books,2006-04-04,1303
5096,411,Mariner Books,2000-09-28,1073
5097,411,Mariner Books,2002-10-22,7133
5098,411,Mariner Books,2006-07-03,994
5099,411,Mariner Books,1994-05-02,943
5100,411,Mariner Books,1994-10-31,9503
5101,411,Mariner Books,1995-02-17,888
5102,411,Mariner Books,1995-09-01,838
5103,411,Mariner Books,2004-06-15,821
5104,411,Mariner Books,1998-09-01,779
5105,411,Mariner Books,1996-06-14,774
5106,411,Mariner Books,2003-10-15,773
5107,411,Mariner Books,1998-10-16,772
5108,411,Mariner Books,2001-10-05,770
5109,411,Mariner Books,1999-10-04,768
5110,411,Mariner Books,2005-06-01,725
5111,411,Mariner Books,2000-09-01,723
5112,411,Mariner Books,2000-06-06,722
5113,411,Mariner Books,2002-11-01,486
5114,411,Mariner Books,2004-05-03,359
5115,411,Mariner Books,2006-04-04,267
5116,411,Mariner Books,1990-02-01,928
5117,411,Mariner Books,2004-12-09,929
5118,411,Mariner Books,2004-03-03,10914
5119,411,Mariner Books,2002-05-01,10902
5120,411,Mariner Books,2006-09-05,9553
5121,411,Mariner Books,2004-07-06,9846
5122,411,Mariner Books,2004-10-14,10142
5123,411,Mariner Books,2007-02-05,10687
5124,411,Mariner Books,2006-11-13,10697
5125,411,Mariner Books,2003-06-16,10810
5126,411,Mariner Books,2003-06-16,10812
5127,411,Mariner Books,2000-10-18,6260
5128,411,Mariner Books,1994-04-15,10816
5129,411,Mariner Books,2003-06-16,10821
5130,411,Mariner Books,2006-10-11,10880
5131,411,Mariner Books,2006-10-11,10881
5132,411,Mariner Books,2006-10-11,10882
5133,411,Mariner Books,1995-06-05,10889
5134,411,Mariner Books,2007-05-07,10895
5135,411,Mariner Books,2005-09-05,10897
5136,411,Mariner Books,1985-06-26,10820
5137,411,Mariner Books,2001-06-08,6159
5138,411,Mariner Books,1989-10-18,7134
5139,411,Mariner Books,2000-08-15,6002
5140,411,Mariner Books,1979-05-15,5122
5141,411,Mariner Books,1985-09-30,5123
5142,411,Mariner Books,1981-09-14,5124
5143,411,Mariner Books,2002-11-04,5176
5144,411,Mariner Books,1989-10-18,5210
5145,411,Mariner Books,1974-03-20,5211
5146,411,Mariner Books,2003-09-18,4002
5147,411,Mariner Books,2002-04-08,5097
5148,411,Mariner Books,2002-11-04,5214
5149,411,Mariner Books,1976-10-04,5217
5150,411,Mariner Books,2001-06-01,4001
5151,411,Mariner Books,1982-09-30,5219
5152,411,Mariner Books,2006-06-15,4000
5153,411,Mariner Books,2005-06-01,3574
5154,411,Mariner Books,1956-09-14,3459
5155,411,Mariner Books,1982-02-01,3452
5156,411,Mariner Books,2005-08-01,5215
5157,411,Mariner Books,1985-03-22,5083
5158,411,Mariner Books,1977-11-03,5081
5159,411,Mariner Books,1976-04-01,5078
5160,411,Mariner Books,2005-08-01,4173
5161,411,Mariner Books,1985-08-23,4176
5162,411,Mariner Books,1989-06-01,4177
5163,411,Mariner Books,1980-09-17,4178
5164,411,Mariner Books,2003-03-31,4179
5165,411,Mariner Books,2005-10-04,4181
5166,411,Mariner Books,2005-10-04,4182
5167,411,Mariner Books,2005-10-04,4183
5168,411,Mariner Books,2006-04-03,4211
5169,411,Mariner Books,2005-06-01,4265
5170,411,Mariner Books,2007-01-15,4439
5171,411,Mariner Books,2007-03-05,4652
5172,411,Mariner Books,2003-09-01,4654
5173,411,Mariner Books,1992-09-15,4781
5174,411,Mariner Books,2007-03-05,4938
5175,411,Mariner Books,2005-09-02,4974
5176,411,Mariner Books,1996-07-22,5077
5177,411,Mariner Books,1991-02-04,3450
5178,411,Mariner Books,1998-09-17,6158
5179,411,Mariner Books,2000-10-05,771
5180,411,Mariner Books,1995-02-21,3449
5181,411,Mariner Books,1981-05-15,5222
5182,411,Mariner Books,1971-03-24,3003
5183,411,Mariner Books,1990-10-29,3001
5184,411,Mariner Books,1970-03-25,3000
5185,411,Mariner Books,2004-02-02,2999
5186,411,Mariner Books,2004-06-07,2998
5187,411,Mariner Books,1997-04-15,3209
5188,411,Mariner Books,2004-06-07,2997
5189,411,Mariner Books,1995-09-15,2826
5190,411,Mariner Books,1990-05-27,2825
5191,411,Mariner Books,2006-06-05,2822
5192,411,Mariner Books,2000-11-16,2762
5193,411,Mariner Books,1983-11-16,5245
5194,411,Mariner Books,1995-05-26,2760
5195,411,Mariner Books,2006-07-03,5223
5196,411,Mariner Books,1994-05-01,2720
5197,411,Mariner Books,1977-03-28,2669
5198,411,Mariner Books,1961-03-08,2635
5199,411,Mariner Books,2002-10-15,5782
5200,411,Mariner Books,2003-09-15,5780
5201,411,Mariner Books,2004-10-14,5775
5202,411,Mariner Books,2003-11-04,5758
5203,411,Mariner Books,2002-11-14,5622
5204,411,Mariner Books,1985-09-23,2668
5205,411,Mariner Books,2000-05-25,1984
5206,411,Mariner Books,1988-04-18,5427
5207,411,Mariner Books,2000-06-06,2030
5208,411,Mariner Books,2005-06-01,2037
5209,411,Mariner Books,2002-11-06,2041
5210,411,Mariner Books,1987-10-21,5246
5211,411,Mariner Books,2002-12-16,2270
5212,411,Mariner Books,2006-11-06,2583
5213,411,Mariner Books,2004-11-15,2028
5214,412,Mark Cahill Ministries,2007-03-01,10935
5215,413,Martínez Roca,1987-09-01,8520
5216,414,Marvel,2006-11-15,5952
5217,414,Marvel,2006-07-19,1176
5218,414,Marvel,2006-12-06,2050
5219,414,Marvel,2006-09-27,5956
5220,414,Marvel,2006-12-06,5964
5221,414,Marvel,2006-11-15,5970
5222,414,Marvel,2007-07-18,7883
5223,414,Marvel,2007-06-27,8311
5224,414,Marvel,2006-10-04,8313
5225,414,Marvel,2006-05-10,8314
5226,414,Marvel,2006-09-13,5713
5227,414,Marvel,2006-10-04,5714
5228,414,Marvel,2006-05-03,8411
5229,414,Marvel,2003-01-01,8933
5230,414,Marvel,2006-06-07,10046
5231,414,Marvel,2005-05-11,10047
5232,414,Marvel,2007-02-14,10728
5233,414,Marvel,2007-02-07,5704
5234,414,Marvel,2007-03-21,4725
5235,414,Marvel,2006-08-02,4378
5236,414,Marvel,2007-02-14,8316
5237,415,Material World,2005-10-01,1414
5238,416,Mcdougal Littel,2005-04-12,5540
5239,417,Mcgraw-Hill,1999-04-30,10518
5240,417,Mcgraw-Hill,2004-02-06,694
5241,417,Mcgraw-Hill,2006-01-24,81
5242,417,Mcgraw-Hill,2005-12-13,792
5243,417,Mcgraw-Hill,1994-12-01,970
5244,417,Mcgraw-Hill,2003-09-17,1899
5245,417,Mcgraw-Hill,2002-07-09,4195
5246,417,Mcgraw-Hill,2004-06-07,5611
5247,417,Mcgraw-Hill,2005-11-23,5693
5248,417,Mcgraw-Hill,1997-04-22,10684
5249,417,Mcgraw-Hill,1989-01-01,6736
5250,417,Mcgraw-Hill,2005-10-01,6810
5251,417,Mcgraw-Hill,1964-09-01,6818
5252,417,Mcgraw-Hill,2004-02-04,6026
5253,417,Mcgraw-Hill,1965-02-01,6976
5254,417,Mcgraw-Hill,1987-12-01,9966
5255,417,Mcgraw-Hill,2005-09-21,9934
5256,417,Mcgraw-Hill,2001-08-21,6923
5257,417,Mcgraw-Hill,1980-01-01,8736
5258,417,Mcgraw-Hill,2001-01-18,8673
5259,417,Mcgraw-Hill,1987-06-01,9283
5260,417,Mcgraw-Hill,2006-01-04,7535
5261,417,Mcgraw-Hill,2011-12-30,7403
5262,417,Mcgraw-Hill,2006-08-01,7112
5263,418,Meredith Corporation,1989-03-01,10143
5264,419,Mestas Ediciones,2006-04-07,8415
5265,420,Methuen Drama,2017-03-10,2420
5266,421,Michael Joseph,2000-10-03,2354
5267,422,Michael O'Mara,2002-09-01,2839
5268,423,Midnight Ink,2007-03-08,5269
5269,424,Millenium,2000-02-10,10329
5270,424,Millenium,1999-01-21,3961
5271,425,Mills & Boon,2004-06-01,2052
5272,426,Minnesota Heritage Publishing,2002-12-31,2205
5273,427,Mira,1996-01-01,7942
5274,428,Miramax,2005-05-03,4979
5275,428,Miramax,2005-09-27,9470
5276,428,Miramax,2004-03-01,4648
5277,429,Mirrorstone,2006-09-26,7527
5278,430,Modern Library,1984-01-01,6958
5279,430,Modern Library,2011-09-01,8538
5280,430,Modern Library,2000-07-12,6823
5281,430,Modern Library,2004-04-27,8553
5282,430,Modern Library,2001-02-13,8505
5283,430,Modern Library,1999-08-17,8333
5284,430,Modern Library,2002-09-10,8137
5285,430,Modern Library,2004-11-02,7988
5286,430,Modern Library,2006-04-11,6871
5287,430,Modern Library,2004-08-10,7018
5288,430,Modern Library,1995-06-13,7980
5289,430,Modern Library,2001-02-22,7939
5290,430,Modern Library,2000-05-25,7930
5291,430,Modern Library,1999-09-24,7928
5292,430,Modern Library,2003-02-21,7918
5293,430,Modern Library,2001-11-23,7699
5294,430,Modern Library,2001-01-02,7478
5295,430,Modern Library,2002-08-06,7125
5296,430,Modern Library,2006-06-16,6915
5297,430,Modern Library,2006-01-28,6914
5298,430,Modern Library,2003-12-30,8558
5299,430,Modern Library,2004-12-28,9295
5300,430,Modern Library,2001-12-11,8597
5301,430,Modern Library,2007-04-10,11092
5302,430,Modern Library,2018-10-23,11090
5303,430,Modern Library,2000-01-28,11085
5304,430,Modern Library,2006-08-22,11082
5305,430,Modern Library,2004-04-06,11081
5306,430,Modern Library,2004-03-16,11053
5307,430,Modern Library,2001-10-09,10987
5308,430,Modern Library,2004-02-10,10977
5309,430,Modern Library,2004-12-23,10875
5310,430,Modern Library,1994-06-28,10845
5311,430,Modern Library,2000-01-30,10844
5312,430,Modern Library,2003-10-14,10659
5313,430,Modern Library,1997-08-05,10249
5314,430,Modern Library,2002-12-10,8559
5315,430,Modern Library,2004-09-21,10080
5316,430,Modern Library,2000-08-25,9303
5317,430,Modern Library,2006-01-24,9302
5318,430,Modern Library,2005-12-13,6485
5319,430,Modern Library,2002-04-24,9237
5320,430,Modern Library,1999-02-16,9157
5321,430,Modern Library,2002-01-09,9130
5322,430,Modern Library,2003-05-16,9129
5323,430,Modern Library,2000-09-12,9042
